date.gs,reg_02.gs,마스크,스타킹,스테디셀러,일회용품,"계절성(여름,겨울)"
2018-03-27,2분위수,217.0,112.0,8467.0,259.0,6463.0
2018-03-27,3분위수,203.0,217.0,8523.0,322.0,5459.0
2018-03-27,4분위수,168.0,189.0,10869.0,399.0,10438.0
2018-03-28,1분위수,147.0,287.0,8305.0,294.0,5000.0
2018-03-28,2분위수,245.0,315.0,8242.0,343.0,6065.0
2018-03-28,3분위수,182.0,245.0,8154.0,210.0,6169.0
2018-03-28,4분위수,140.0,280.0,10161.0,630.0,10366.0
2018-03-29,1분위수,238.0,217.0,7151.0,217.0,5967.0
2018-03-29,2분위수,196.0,189.0,9091.0,245.0,6534.0
2018-03-29,3분위수,224.0,189.0,7311.0,329.0,6807.0
2018-03-29,4분위수,245.0,287.0,11146.0,490.0,9856.0
2018-03-30,1분위수,203.0,196.0,8269.0,308.0,6434.0
2018-03-30,2분위수,168.0,294.0,8662.0,322.0,7428.0
2018-03-30,3분위수,175.0,203.0,8440.0,266.0,6823.0
2018-03-30,4분위수,182.0,315.0,11841.0,434.0,10572.0
2018-03-31,1분위수,84.0,259.0,8020.0,238.0,7504.0
2018-03-31,2분위수,168.0,231.0,10318.0,420.0,8370.0
2018-03-31,3분위수,56.0,154.0,8255.0,364.0,7880.0
2018-03-31,4분위수,161.0,308.0,10305.0,525.0,11401.0
2018-04-01,1분위수,112.0,98.0,7154.0,259.0,5804.0
2018-04-01,2분위수,91.0,224.0,9538.0,217.0,7317.0
2018-04-01,3분위수,98.0,196.0,8665.0,343.0,7523.0
2018-04-01,4분위수,224.0,511.0,9852.0,497.0,9860.0
2018-04-02,1분위수,126.0,133.0,7077.0,196.0,5947.0
2018-04-02,2분위수,119.0,252.0,8508.0,266.0,6756.0
2018-04-02,3분위수,140.0,196.0,8106.0,280.0,6202.0
2018-04-02,4분위수,266.0,364.0,9683.0,490.0,10646.0
2018-04-03,1분위수,70.0,161.0,6617.0,224.0,5919.0
2018-04-03,2분위수,133.0,245.0,8444.0,217.0,6314.0
2018-04-03,3분위수,91.0,245.0,7960.0,385.0,6591.0
2018-04-03,4분위수,273.0,259.0,8223.0,511.0,9739.0
2018-04-04,1분위수,49.0,196.0,7625.0,350.0,4895.0
2018-04-04,2분위수,133.0,245.0,8725.0,273.0,6234.0
2018-04-04,3분위수,77.0,161.0,8389.0,294.0,5575.0
2018-04-04,4분위수,126.0,322.0,10776.0,497.0,10105.0
2018-04-05,1분위수,28.0,119.0,7709.0,266.0,3740.0
2018-04-05,2분위수,49.0,224.0,8947.0,280.0,5316.0
2018-04-05,3분위수,56.0,203.0,9212.0,329.0,4401.0
2018-04-05,4분위수,140.0,224.0,10048.0,420.0,8900.0
2018-04-06,1분위수,189.0,175.0,8831.0,287.0,4740.0
2018-04-06,2분위수,196.0,238.0,9732.0,364.0,6236.0
2018-04-06,3분위수,175.0,140.0,8877.0,266.0,6161.0
2018-04-06,4분위수,133.0,322.0,10850.0,455.0,9876.0
2018-04-07,1분위수,133.0,133.0,9298.0,294.0,5930.0
2018-04-07,2분위수,217.0,175.0,9607.0,301.0,6914.0
2018-04-07,3분위수,168.0,161.0,10729.0,238.0,6565.0
2018-04-07,4분위수,196.0,280.0,9910.0,413.0,8925.0
2018-04-08,1분위수,91.0,133.0,8383.0,203.0,4694.0
2018-04-08,2분위수,126.0,161.0,10633.0,329.0,5987.0
2018-04-08,3분위수,196.0,140.0,9594.0,294.0,7427.0
2018-04-08,4분위수,217.0,224.0,9886.0,532.0,9759.0
2018-04-09,1분위수,77.0,147.0,7148.0,217.0,4874.0
2018-04-09,2분위수,168.0,175.0,8407.0,266.0,5575.0
2018-04-09,3분위수,154.0,210.0,8326.0,245.0,4947.0
2018-04-09,4분위수,224.0,308.0,10256.0,378.0,9427.0
2018-04-10,1분위수,91.0,182.0,7290.0,203.0,4733.0
2018-04-10,2분위수,133.0,315.0,9453.0,371.0,6131.0
2018-04-10,3분위수,70.0,168.0,8973.0,301.0,5742.0
2018-04-10,4분위수,238.0,259.0,10823.0,518.0,9772.0
2018-04-11,1분위수,119.0,245.0,7459.0,238.0,5410.0
2018-04-11,2분위수,287.0,252.0,8345.0,329.0,6141.0
2018-04-11,3분위수,308.0,203.0,9137.0,294.0,6367.0
2018-04-11,4분위수,294.0,301.0,11585.0,602.0,9182.0
2018-04-12,1분위수,70.0,231.0,7828.0,161.0,5613.0
2018-04-12,2분위수,105.0,147.0,9718.0,308.0,6673.0
2018-04-12,3분위수,98.0,126.0,8782.0,308.0,6411.0
2018-04-12,4분위수,168.0,287.0,10881.0,434.0,10681.0
2018-04-13,1분위수,77.0,231.0,7426.0,280.0,5861.0
2018-04-13,2분위수,91.0,322.0,9254.0,329.0,7803.0
2018-04-13,3분위수,63.0,231.0,9499.0,273.0,5867.0
2018-04-13,4분위수,175.0,266.0,11345.0,385.0,9109.0
2018-04-14,1분위수,49.0,196.0,8152.0,161.0,5837.0
2018-04-14,2분위수,63.0,266.0,9282.0,336.0,7300.0
2018-04-14,3분위수,63.0,133.0,8943.0,245.0,6815.0
2018-04-14,4분위수,133.0,364.0,12532.0,672.0,9845.0
2018-04-15,1분위수,126.0,140.0,7804.0,224.0,5368.0
2018-04-15,2분위수,112.0,112.0,8459.0,273.0,6710.0
2018-04-15,3분위수,161.0,259.0,9128.0,294.0,7433.0
2018-04-15,4분위수,252.0,231.0,8689.0,511.0,9636.0
2018-04-16,1분위수,42.0,154.0,6809.0,217.0,5890.0
2018-04-16,2분위수,28.0,182.0,8374.0,315.0,5965.0
2018-04-16,3분위수,119.0,217.0,9149.0,217.0,5855.0
2018-04-16,4분위수,217.0,448.0,11172.0,343.0,9583.0
2018-04-17,1분위수,35.0,259.0,7577.0,231.0,5712.0
2018-04-17,2분위수,133.0,161.0,9284.0,287.0,6809.0
2018-04-17,3분위수,98.0,161.0,8621.0,252.0,6693.0
2018-04-17,4분위수,252.0,175.0,10754.0,455.0,9387.0
2018-04-18,1분위수,84.0,252.0,7329.0,266.0,5806.0
2018-04-18,2분위수,133.0,203.0,7986.0,357.0,8158.0
2018-04-18,3분위수,70.0,154.0,9009.0,294.0,7079.0
2018-04-18,4분위수,252.0,280.0,9990.0,385.0,10359.0
2018-04-19,1분위수,140.0,231.0,7864.0,210.0,5849.0
2018-04-19,2분위수,119.0,161.0,8795.0,308.0,7279.0
2018-04-19,3분위수,182.0,126.0,9236.0,252.0,6565.0
2018-04-19,4분위수,217.0,343.0,11306.0,497.0,9931.0
2018-04-20,1분위수,140.0,161.0,8014.0,357.0,7567.0
2018-04-20,2분위수,189.0,196.0,8210.0,392.0,8153.0
2018-04-20,3분위수,196.0,238.0,8734.0,231.0,7948.0
2018-04-20,4분위수,224.0,371.0,11183.0,567.0,9343.0
2018-04-21,1분위수,91.0,168.0,6470.0,224.0,7366.0
2018-04-21,2분위수,147.0,203.0,8860.0,350.0,8662.0
2018-04-21,3분위수,175.0,210.0,9344.0,196.0,8039.0
2018-04-21,4분위수,287.0,315.0,11060.0,581.0,9533.0
2018-04-22,1분위수,35.0,105.0,7447.0,238.0,6472.0
2018-04-22,2분위수,63.0,154.0,9981.0,322.0,6437.0
2018-04-22,3분위수,119.0,189.0,9058.0,273.0,7409.0
2018-04-22,4분위수,112.0,175.0,9182.0,476.0,8673.0
2018-04-23,1분위수,42.0,154.0,7796.0,231.0,3880.0
2018-04-23,2분위수,63.0,140.0,8517.0,343.0,5020.0
2018-04-23,3분위수,42.0,105.0,7779.0,280.0,4636.0
2018-04-23,4분위수,161.0,231.0,10834.0,532.0,7931.0
2018-04-24,1분위수,42.0,203.0,7633.0,252.0,5135.0
2018-04-24,2분위수,77.0,273.0,8640.0,329.0,5863.0
2018-04-24,3분위수,105.0,154.0,8908.0,238.0,6193.0
2018-04-24,4분위수,154.0,357.0,11564.0,469.0,9086.0
2018-04-25,1분위수,63.0,147.0,7658.0,224.0,6678.0
2018-04-25,2분위수,77.0,119.0,8146.0,406.0,6989.0
2018-04-25,3분위수,56.0,112.0,7836.0,322.0,7409.0
2018-04-25,4분위수,119.0,294.0,12279.0,476.0,10414.0
2018-04-26,1분위수,63.0,224.0,7871.0,280.0,6183.0
2018-04-26,2분위수,112.0,189.0,8492.0,287.0,5980.0
2018-04-26,3분위수,140.0,147.0,8630.0,343.0,7005.0
2018-04-26,4분위수,112.0,287.0,11353.0,490.0,9860.0
2018-04-27,1분위수,98.0,140.0,7787.0,259.0,7114.0
2018-04-27,2분위수,119.0,105.0,8801.0,343.0,8882.0
2018-04-27,3분위수,84.0,273.0,9626.0,329.0,7042.0
2018-04-27,4분위수,140.0,266.0,11513.0,462.0,8897.0
2018-04-28,1분위수,91.0,168.0,8830.0,231.0,7210.0
2018-04-28,2분위수,189.0,252.0,9554.0,308.0,7856.0
2018-04-28,3분위수,259.0,140.0,9375.0,252.0,8869.0
2018-04-28,4분위수,168.0,273.0,10860.0,553.0,10137.0
2018-04-29,1분위수,35.0,98.0,7292.0,273.0,7508.0
2018-04-29,2분위수,147.0,105.0,9502.0,252.0,8740.0
2018-04-29,3분위수,98.0,119.0,9764.0,357.0,7290.0
2018-04-29,4분위수,147.0,308.0,10095.0,574.0,10321.0
2018-04-30,1분위수,140.0,168.0,8183.0,273.0,6583.0
2018-04-30,2분위수,266.0,210.0,9855.0,238.0,8387.0
2018-04-30,3분위수,154.0,210.0,9481.0,336.0,8751.0
2018-04-30,4분위수,175.0,287.0,11442.0,385.0,8179.0
2018-05-01,1분위수,133.0,84.0,7772.0,175.0,7551.0
2018-05-01,2분위수,133.0,140.0,9034.0,189.0,7733.0
2018-05-01,3분위수,210.0,105.0,8852.0,273.0,8257.0
2018-05-01,4분위수,182.0,301.0,10794.0,532.0,9486.0
2018-05-02,1분위수,42.0,175.0,7409.0,217.0,5094.0
2018-05-02,2분위수,77.0,119.0,7586.0,420.0,6186.0
2018-05-02,3분위수,84.0,168.0,8509.0,287.0,5781.0
2018-05-02,4분위수,98.0,252.0,10464.0,560.0,9666.0
2018-05-03,1분위수,77.0,154.0,8552.0,301.0,6136.0
2018-05-03,2분위수,63.0,182.0,9018.0,280.0,7374.0
2018-05-03,3분위수,42.0,161.0,9896.0,294.0,6907.0
2018-05-03,4분위수,154.0,308.0,12175.0,539.0,9789.0
2018-05-04,1분위수,56.0,133.0,8168.0,350.0,6853.0
2018-05-04,2분위수,112.0,238.0,9981.0,287.0,8220.0
2018-05-04,3분위수,21.0,126.0,9416.0,336.0,7413.0
2018-05-04,4분위수,182.0,224.0,10881.0,483.0,8708.0
2018-05-05,1분위수,49.0,140.0,7682.0,238.0,7732.0
2018-05-05,2분위수,70.0,182.0,8992.0,252.0,9021.0
2018-05-05,3분위수,56.0,231.0,9776.0,294.0,9582.0
2018-05-05,4분위수,161.0,378.0,10544.0,581.0,9611.0
2018-05-06,1분위수,7.0,133.0,7350.0,154.0,6852.0
2018-05-06,2분위수,35.0,133.0,9042.0,357.0,8375.0
2018-05-06,3분위수,42.0,105.0,8838.0,287.0,8629.0
2018-05-06,4분위수,77.0,287.0,11204.0,574.0,8544.0
2018-05-07,1분위수,63.0,112.0,6973.0,280.0,7258.0
2018-05-07,2분위수,49.0,77.0,8543.0,266.0,8416.0
2018-05-07,3분위수,77.0,98.0,7672.0,308.0,8484.0
2018-05-07,4분위수,126.0,308.0,10874.0,413.0,11056.0
2018-05-08,1분위수,49.0,112.0,7170.0,252.0,6754.0
2018-05-08,2분위수,126.0,224.0,8615.0,357.0,6857.0
2018-05-08,3분위수,56.0,140.0,8276.0,231.0,6783.0
2018-05-08,4분위수,140.0,252.0,10681.0,588.0,10468.0
2018-05-09,1분위수,35.0,168.0,7323.0,217.0,6347.0
2018-05-09,2분위수,133.0,161.0,7742.0,336.0,6982.0
2018-05-09,3분위수,70.0,161.0,7553.0,252.0,6814.0
2018-05-09,4분위수,133.0,266.0,10685.0,665.0,9556.0
2018-05-10,1분위수,49.0,203.0,6869.0,210.0,6680.0
2018-05-10,2분위수,98.0,91.0,8543.0,336.0,8429.0
2018-05-10,3분위수,84.0,140.0,8270.0,287.0,7771.0
2018-05-10,4분위수,91.0,273.0,10990.0,455.0,9265.0
2018-05-11,1분위수,56.0,133.0,8762.0,238.0,7354.0
2018-05-11,2분위수,119.0,140.0,9622.0,343.0,8371.0
2018-05-11,3분위수,63.0,147.0,9494.0,308.0,8732.0
2018-05-11,4분위수,245.0,273.0,10594.0,735.0,10785.0
2018-05-12,1분위수,28.0,140.0,8590.0,154.0,6709.0
2018-05-12,2분위수,63.0,147.0,10256.0,322.0,7410.0
2018-05-12,3분위수,35.0,238.0,9974.0,280.0,7739.0
2018-05-12,4분위수,147.0,280.0,11323.0,588.0,9417.0
2018-05-13,1분위수,0.0,91.0,8337.0,266.0,5589.0
2018-05-13,2분위수,77.0,147.0,9670.0,308.0,8108.0
2018-05-13,3분위수,63.0,210.0,8575.0,357.0,7672.0
2018-05-13,4분위수,147.0,231.0,9835.0,476.0,9615.0
2018-05-14,1분위수,84.0,154.0,7009.0,287.0,6757.0
2018-05-14,2분위수,112.0,147.0,8735.0,238.0,7799.0
2018-05-14,3분위수,84.0,112.0,8166.0,322.0,7580.0
2018-05-14,4분위수,252.0,308.0,11463.0,504.0,9557.0
2018-05-15,1분위수,140.0,217.0,7500.0,322.0,6948.0
2018-05-15,2분위수,98.0,119.0,7898.0,315.0,9192.0
2018-05-15,3분위수,210.0,140.0,7668.0,259.0,8529.0
2018-05-15,4분위수,210.0,322.0,11202.0,364.0,10169.0
2018-05-16,1분위수,21.0,182.0,8213.0,210.0,6158.0
2018-05-16,2분위수,35.0,98.0,9049.0,301.0,7069.0
2018-05-16,3분위수,49.0,161.0,8872.0,315.0,6630.0
2018-05-16,4분위수,98.0,322.0,11120.0,343.0,9991.0
2018-05-17,1분위수,35.0,140.0,8178.0,189.0,6181.0
2018-05-17,2분위수,28.0,196.0,9642.0,329.0,6641.0
2018-05-17,3분위수,49.0,126.0,9142.0,245.0,7037.0
2018-05-17,4분위수,7.0,259.0,10878.0,308.0,9405.0
2018-05-18,1분위수,84.0,175.0,8609.0,280.0,6232.0
2018-05-18,2분위수,49.0,280.0,9573.0,329.0,6665.0
2018-05-18,3분위수,56.0,119.0,8888.0,238.0,6113.0
2018-05-18,4분위수,105.0,308.0,11251.0,511.0,9748.0
2018-05-19,1분위수,56.0,126.0,8508.0,301.0,8104.0
2018-05-19,2분위수,56.0,182.0,9986.0,413.0,8424.0
2018-05-19,3분위수,49.0,182.0,9091.0,301.0,8225.0
2018-05-19,4분위수,154.0,231.0,10573.0,539.0,8090.0
2018-05-20,1분위수,28.0,98.0,8479.0,182.0,6709.0
2018-05-20,2분위수,63.0,140.0,9842.0,266.0,8149.0
2018-05-20,3분위수,28.0,168.0,9021.0,259.0,7674.0
2018-05-20,4분위수,147.0,238.0,11581.0,616.0,8954.0
2018-05-21,1분위수,28.0,105.0,7572.0,280.0,7022.0
2018-05-21,2분위수,56.0,217.0,9094.0,357.0,7980.0
2018-05-21,3분위수,21.0,140.0,9188.0,259.0,7503.0
2018-05-21,4분위수,105.0,203.0,11874.0,553.0,10149.0
2018-05-22,1분위수,21.0,84.0,8739.0,217.0,6357.0
2018-05-22,2분위수,49.0,98.0,8526.0,252.0,7790.0
2018-05-22,3분위수,28.0,98.0,10320.0,259.0,7927.0
2018-05-22,4분위수,70.0,175.0,10194.0,581.0,10013.0
2018-05-23,1분위수,56.0,196.0,6868.0,224.0,7573.0
2018-05-23,2분위수,77.0,273.0,7942.0,273.0,7490.0
2018-05-23,3분위수,84.0,161.0,7536.0,259.0,7310.0
2018-05-23,4분위수,161.0,189.0,10951.0,546.0,9704.0
2018-05-24,1분위수,98.0,140.0,7716.0,133.0,6972.0
2018-05-24,2분위수,119.0,161.0,8730.0,308.0,8154.0
2018-05-24,3분위수,105.0,91.0,8313.0,301.0,8302.0
2018-05-24,4분위수,231.0,315.0,11150.0,413.0,8159.0
2018-05-25,1분위수,105.0,98.0,8433.0,266.0,6810.0
2018-05-25,2분위수,140.0,189.0,9164.0,266.0,7707.0
2018-05-25,3분위수,112.0,182.0,8814.0,357.0,8314.0
2018-05-25,4분위수,245.0,301.0,11054.0,406.0,9472.0
2018-05-26,1분위수,84.0,133.0,7091.0,133.0,7592.0
2018-05-26,2분위수,112.0,231.0,8598.0,336.0,9304.0
2018-05-26,3분위수,77.0,203.0,10261.0,413.0,8516.0
2018-05-26,4분위수,210.0,273.0,11839.0,553.0,8187.0
2018-05-27,1분위수,77.0,119.0,8007.0,175.0,6278.0
2018-05-27,2분위수,63.0,91.0,9164.0,315.0,7976.0
2018-05-27,3분위수,98.0,105.0,8685.0,266.0,8864.0
2018-05-27,4분위수,154.0,259.0,9172.0,567.0,7616.0
2018-05-28,1분위수,28.0,70.0,6734.0,189.0,7218.0
2018-05-28,2분위수,105.0,91.0,8735.0,259.0,7588.0
2018-05-28,3분위수,21.0,105.0,8308.0,336.0,8223.0
2018-05-28,4분위수,147.0,294.0,10697.0,511.0,8711.0
2018-05-29,1분위수,42.0,140.0,7544.0,273.0,7456.0
2018-05-29,2분위수,56.0,147.0,8735.0,301.0,7919.0
2018-05-29,3분위수,56.0,126.0,8643.0,217.0,7845.0
2018-05-29,4분위수,105.0,287.0,10619.0,588.0,9154.0
2018-05-30,1분위수,49.0,70.0,8111.0,266.0,7288.0
2018-05-30,2분위수,63.0,168.0,9256.0,252.0,9174.0
2018-05-30,3분위수,70.0,196.0,8929.0,308.0,7075.0
2018-05-30,4분위수,161.0,217.0,11170.0,364.0,9348.0
2018-05-31,1분위수,49.0,168.0,8159.0,245.0,7103.0
2018-05-31,2분위수,28.0,140.0,8599.0,378.0,8097.0
2018-05-31,3분위수,42.0,161.0,8174.0,385.0,7703.0
2018-05-31,4분위수,91.0,280.0,11801.0,434.0,8939.0
2018-06-01,1분위수,7.0,133.0,8083.0,273.0,8698.0
2018-06-01,2분위수,42.0,119.0,9094.0,315.0,8949.0
2018-06-01,3분위수,14.0,140.0,9440.0,329.0,7786.0
2018-06-01,4분위수,147.0,399.0,11438.0,518.0,8661.0
2018-06-02,1분위수,28.0,112.0,7377.0,350.0,7791.0
2018-06-02,2분위수,42.0,140.0,9266.0,420.0,8463.0
2018-06-02,3분위수,56.0,91.0,10172.0,413.0,7979.0
2018-06-02,4분위수,84.0,259.0,11146.0,581.0,8153.0
2018-06-03,1분위수,7.0,98.0,7437.0,245.0,7454.0
2018-06-03,2분위수,63.0,105.0,8114.0,245.0,8487.0
2018-06-03,3분위수,0.0,98.0,9639.0,399.0,8865.0
2018-06-03,4분위수,98.0,203.0,9658.0,532.0,8969.0
2018-06-04,1분위수,28.0,70.0,7575.0,245.0,7728.0
2018-06-04,2분위수,14.0,133.0,7850.0,343.0,7177.0
2018-06-04,3분위수,56.0,91.0,7644.0,280.0,7346.0
2018-06-04,4분위수,35.0,126.0,11825.0,427.0,9700.0
2018-06-05,1분위수,42.0,119.0,7143.0,210.0,8142.0
2018-06-05,2분위수,84.0,126.0,8267.0,252.0,8483.0
2018-06-05,3분위수,0.0,77.0,9211.0,308.0,8213.0
2018-06-05,4분위수,77.0,315.0,11225.0,518.0,9494.0
2018-06-06,1분위수,35.0,42.0,7493.0,189.0,7757.0
2018-06-06,2분위수,49.0,70.0,9048.0,322.0,9420.0
2018-06-06,3분위수,63.0,28.0,9947.0,203.0,8587.0
2018-06-06,4분위수,126.0,224.0,10640.0,553.0,9401.0
2018-06-07,1분위수,49.0,35.0,6229.0,329.0,7331.0
2018-06-07,2분위수,70.0,154.0,8687.0,189.0,6870.0
2018-06-07,3분위수,42.0,112.0,9189.0,434.0,7847.0
2018-06-07,4분위수,147.0,308.0,11545.0,273.0,8685.0
2018-06-08,1분위수,35.0,63.0,8593.0,301.0,6371.0
2018-06-08,2분위수,56.0,91.0,8874.0,231.0,8403.0
2018-06-08,3분위수,35.0,133.0,9359.0,238.0,7918.0
2018-06-08,4분위수,98.0,266.0,10300.0,504.0,9823.0
2018-06-09,1분위수,21.0,49.0,6853.0,252.0,7435.0
2018-06-09,2분위수,84.0,203.0,8695.0,322.0,9493.0
2018-06-09,3분위수,28.0,126.0,8895.0,273.0,8679.0
2018-06-09,4분위수,119.0,203.0,10320.0,623.0,9199.0
2018-06-10,1분위수,14.0,49.0,8221.0,203.0,6277.0
2018-06-10,2분위수,28.0,56.0,8807.0,350.0,8647.0
2018-06-10,3분위수,42.0,91.0,8924.0,385.0,8799.0
2018-06-10,4분위수,140.0,126.0,9279.0,588.0,8934.0
2018-06-11,1분위수,28.0,70.0,6775.0,168.0,5516.0
2018-06-11,2분위수,42.0,70.0,8280.0,294.0,5822.0
2018-06-11,3분위수,63.0,112.0,8466.0,357.0,5716.0
2018-06-11,4분위수,119.0,259.0,10673.0,483.0,10154.0
2018-06-12,1분위수,21.0,84.0,7272.0,168.0,6373.0
2018-06-12,2분위수,28.0,49.0,8704.0,252.0,8023.0
2018-06-12,3분위수,35.0,91.0,9393.0,259.0,7298.0
2018-06-12,4분위수,91.0,308.0,10566.0,497.0,9009.0
2018-06-13,1분위수,21.0,42.0,7651.0,203.0,6821.0
2018-06-13,2분위수,70.0,91.0,9037.0,238.0,8930.0
2018-06-13,3분위수,35.0,28.0,8987.0,252.0,8443.0
2018-06-13,4분위수,119.0,217.0,11370.0,476.0,9230.0
2018-06-14,1분위수,7.0,49.0,6676.0,189.0,6617.0
2018-06-14,2분위수,56.0,112.0,8520.0,301.0,6674.0
2018-06-14,3분위수,35.0,63.0,8769.0,357.0,7930.0
2018-06-14,4분위수,112.0,175.0,11316.0,378.0,9655.0
2018-06-15,1분위수,21.0,77.0,8480.0,308.0,7592.0
2018-06-15,2분위수,49.0,112.0,9783.0,301.0,7933.0
2018-06-15,3분위수,49.0,56.0,8957.0,336.0,8551.0
2018-06-15,4분위수,126.0,217.0,11240.0,385.0,9357.0
2018-06-16,1분위수,42.0,84.0,7891.0,210.0,7015.0
2018-06-16,2분위수,42.0,154.0,9508.0,273.0,9257.0
2018-06-16,3분위수,21.0,35.0,8254.0,336.0,9832.0
2018-06-16,4분위수,119.0,224.0,11666.0,434.0,9691.0
2018-06-17,1분위수,42.0,77.0,7803.0,217.0,6729.0
2018-06-17,2분위수,77.0,42.0,8475.0,238.0,8046.0
2018-06-17,3분위수,70.0,63.0,8622.0,266.0,7978.0
2018-06-17,4분위수,56.0,154.0,10849.0,476.0,9188.0
2018-06-18,1분위수,21.0,63.0,8427.0,315.0,7568.0
2018-06-18,2분위수,84.0,133.0,8783.0,329.0,7577.0
2018-06-18,3분위수,49.0,56.0,9015.0,301.0,8403.0
2018-06-18,4분위수,98.0,224.0,10666.0,504.0,8672.0
2018-06-19,1분위수,35.0,77.0,7408.0,182.0,6881.0
2018-06-19,2분위수,42.0,84.0,8036.0,392.0,6832.0
2018-06-19,3분위수,35.0,35.0,8609.0,315.0,7879.0
2018-06-19,4분위수,84.0,231.0,10631.0,399.0,9236.0
2018-06-20,1분위수,14.0,63.0,6958.0,287.0,7206.0
2018-06-20,2분위수,56.0,175.0,8322.0,301.0,7090.0
2018-06-20,3분위수,49.0,98.0,8496.0,217.0,7822.0
2018-06-20,4분위수,98.0,224.0,11733.0,392.0,8144.0
2018-06-21,1분위수,63.0,35.0,7432.0,252.0,6481.0
2018-06-21,2분위수,14.0,133.0,9203.0,336.0,7016.0
2018-06-21,3분위수,56.0,70.0,8492.0,308.0,7859.0
2018-06-21,4분위수,63.0,273.0,11318.0,448.0,9099.0
2018-06-22,1분위수,35.0,28.0,8376.0,385.0,7944.0
2018-06-22,2분위수,56.0,91.0,8382.0,245.0,9932.0
2018-06-22,3분위수,21.0,98.0,9220.0,371.0,8631.0
2018-06-22,4분위수,119.0,259.0,11394.0,518.0,9238.0
2018-06-23,1분위수,35.0,56.0,8998.0,196.0,7903.0
2018-06-23,2분위수,63.0,77.0,8948.0,357.0,8608.0
2018-06-23,3분위수,35.0,98.0,9233.0,336.0,8790.0
2018-06-23,4분위수,189.0,217.0,9448.0,560.0,8838.0
2018-06-24,1분위수,70.0,49.0,7509.0,196.0,8268.0
2018-06-24,2분위수,35.0,70.0,7733.0,350.0,8587.0
2018-06-24,3분위수,28.0,70.0,8511.0,273.0,9464.0
2018-06-24,4분위수,175.0,119.0,11153.0,462.0,8617.0
2018-06-25,1분위수,28.0,63.0,6386.0,245.0,8495.0
2018-06-25,2분위수,42.0,105.0,8284.0,315.0,8252.0
2018-06-25,3분위수,35.0,56.0,8376.0,266.0,7879.0
2018-06-25,4분위수,84.0,273.0,10304.0,630.0,8917.0
2018-06-26,1분위수,14.0,112.0,8761.0,210.0,5645.0
2018-06-26,2분위수,0.0,98.0,8822.0,238.0,6450.0
2018-06-26,3분위수,21.0,35.0,8277.0,301.0,6930.0
2018-06-26,4분위수,77.0,161.0,11293.0,497.0,9366.0
2018-06-27,1분위수,42.0,7.0,8788.0,280.0,6808.0
2018-06-27,2분위수,28.0,126.0,9714.0,343.0,7530.0
2018-06-27,3분위수,77.0,56.0,8451.0,322.0,6867.0
2018-06-27,4분위수,91.0,140.0,9393.0,413.0,8847.0
2018-06-28,1분위수,21.0,63.0,8448.0,203.0,7149.0
2018-06-28,2분위수,42.0,112.0,8517.0,364.0,6814.0
2018-06-28,3분위수,42.0,91.0,8584.0,252.0,6643.0
2018-06-28,4분위수,63.0,245.0,12061.0,490.0,9271.0
2018-06-29,1분위수,28.0,91.0,7959.0,280.0,7621.0
2018-06-29,2분위수,28.0,98.0,8854.0,343.0,9402.0
2018-06-29,3분위수,7.0,63.0,8347.0,350.0,8056.0
2018-06-29,4분위수,98.0,210.0,11206.0,511.0,9818.0
2018-06-30,1분위수,28.0,49.0,8535.0,294.0,7623.0
2018-06-30,2분위수,28.0,56.0,10910.0,315.0,8141.0
2018-06-30,3분위수,21.0,63.0,9227.0,308.0,8159.0
2018-06-30,4분위수,98.0,147.0,11073.0,441.0,8137.0
2018-07-01,1분위수,14.0,35.0,7606.0,252.0,5571.0
2018-07-01,2분위수,21.0,98.0,9621.0,161.0,6564.0
2018-07-01,3분위수,14.0,35.0,9790.0,245.0,7761.0
2018-07-01,4분위수,63.0,105.0,11738.0,385.0,9127.0
2018-07-02,1분위수,7.0,42.0,7588.0,203.0,5129.0
2018-07-02,2분위수,28.0,154.0,7824.0,294.0,6606.0
2018-07-02,3분위수,21.0,84.0,8716.0,245.0,6039.0
2018-07-02,4분위수,42.0,147.0,11555.0,322.0,9022.0
2018-07-03,1분위수,56.0,84.0,6938.0,322.0,7555.0
2018-07-03,2분위수,0.0,147.0,8799.0,336.0,8320.0
2018-07-03,3분위수,21.0,84.0,8070.0,266.0,6883.0
2018-07-03,4분위수,77.0,210.0,10490.0,560.0,8502.0
2018-07-04,1분위수,14.0,49.0,7115.0,266.0,7669.0
2018-07-04,2분위수,28.0,140.0,8613.0,266.0,8253.0
2018-07-04,3분위수,28.0,84.0,8878.0,287.0,7253.0
2018-07-04,4분위수,63.0,182.0,11334.0,567.0,8241.0
2018-07-05,1분위수,14.0,84.0,7919.0,252.0,7395.0
2018-07-05,2분위수,35.0,133.0,9683.0,259.0,8520.0
2018-07-05,3분위수,28.0,77.0,8444.0,343.0,8398.0
2018-07-05,4분위수,56.0,161.0,11764.0,518.0,8443.0
2018-07-06,1분위수,35.0,84.0,8130.0,336.0,7332.0
2018-07-06,2분위수,21.0,91.0,8796.0,322.0,8282.0
2018-07-06,3분위수,35.0,49.0,8524.0,273.0,7721.0
2018-07-06,4분위수,70.0,273.0,11224.0,602.0,8311.0
2018-07-07,1분위수,21.0,42.0,7874.0,168.0,7958.0
2018-07-07,2분위수,7.0,84.0,9093.0,259.0,8644.0
2018-07-07,3분위수,49.0,49.0,10420.0,315.0,7546.0
