date.gs,마스크_01,스타킹_01,스테디셀러_01,일회용품_01,"계절성(여름,겨울)_01",마스크_02,스타킹_02,스테디셀러_02,일회용품_02,"계절성(여름,겨울)_02",마스크_03,스타킹_03,스테디셀러_03,일회용품_03,"계절성(여름,겨울)_03",마스크_04,스타킹_04,스테디셀러_04,일회용품_04,"계절성(여름,겨울)_04",스테디셀러_la,우상향상품_la,"계절성(가을,겨울)_la",계절성(여름)_la,최대기온,최대풍속,최소기온,평균기온,평균풍속,총강수량,일교차,미세먼지농도(㎍/㎥),미세먼지언급량,맛집언급량,취미언급량,건강언급량,데이터언급량
2018-05-16,21.0,182.0,8213.0,210.0,6158.0,35.0,98.0,9049.0,301.0,7069.0,49.0,161.0,8872.0,315.0,6630.0,98.0,322.0,11120.0,343.0,9991.0,41450.0,8187.0,1234.0,8942.0,24.704,5.2559999999999985,21.14,22.332,1.734,35.08,3.564,54.42857142857143,2978,7711,2283,9471,2924
2018-05-17,35.0,140.0,8178.0,189.0,6181.0,28.0,196.0,9642.0,329.0,6641.0,49.0,126.0,9142.0,245.0,7037.0,7.0,259.0,10878.0,308.0,9405.0,40941.0,11069.0,1087.0,8834.0,24.109333333333336,5.081333333333334,18.607333333333333,20.851333333333336,1.156,69.2,5.5020000000000024,49.85714285714286,2685,7533,2321,8830,3059
2018-05-18,84.0,175.0,8609.0,280.0,6232.0,49.0,280.0,9573.0,329.0,6665.0,56.0,119.0,8888.0,238.0,6113.0,105.0,308.0,11251.0,511.0,9748.0,34300.0,11795.0,1923.0,10842.0,19.474666666666668,4.1146666666666665,12.346666666666666,16.082666666666668,1.816,6.61,7.1279999999999974,45.28571428571429,2191,7239,2089,8434,2061
2018-05-19,56.0,126.0,8508.0,301.0,8104.0,56.0,182.0,9986.0,413.0,8424.0,49.0,182.0,9091.0,301.0,8225.0,154.0,231.0,10573.0,539.0,8090.0,41451.0,10671.0,2945.0,9016.0,24.592,4.1480000000000015,10.692,17.708000000000006,2.24,0.0,13.9,40.714285714285715,2319,5731,1916,5519,2705
2018-05-20,28.0,98.0,8479.0,182.0,6709.0,63.0,140.0,9842.0,266.0,8149.0,28.0,168.0,9021.0,259.0,7674.0,147.0,238.0,11581.0,616.0,8954.0,49802.0,10879.0,2143.0,8290.0,22.736,4.604,11.955999999999996,17.336000000000002,2.076,0.0,10.78,36.142857142857146,2151,6149,1868,5243,3097
2018-05-21,28.0,105.0,7572.0,280.0,7022.0,56.0,217.0,9094.0,357.0,7980.0,21.0,140.0,9188.0,259.0,7503.0,105.0,203.0,11874.0,553.0,10149.0,47245.0,12268.0,2322.0,9450.0,23.552,3.7520000000000007,11.532,17.736,1.608,0.0,12.02,31.57142857142857,3185,8009,2398,8434,3426
2018-05-22,21.0,84.0,8739.0,217.0,6357.0,49.0,98.0,8526.0,252.0,7790.0,28.0,98.0,10320.0,259.0,7927.0,70.0,175.0,10194.0,581.0,10013.0,43714.0,10052.0,2508.0,8035.0,23.232000000000006,2.7840000000000003,14.852,17.919999999999995,0.98,12.78,8.379999999999999,27.0,1837,7285,1964,5897,2889
2018-05-23,56.0,196.0,6868.0,224.0,7573.0,77.0,273.0,7942.0,273.0,7490.0,84.0,161.0,7536.0,259.0,7310.0,161.0,189.0,10951.0,546.0,9704.0,44770.0,11179.0,1707.0,7960.0,23.716,4.420000000000001,13.456,17.576000000000004,2.056,6.62,10.260000000000002,51.0,3484,8261,2390,8550,3037
2018-05-24,98.0,140.0,7716.0,133.0,6972.0,119.0,161.0,8730.0,308.0,8154.0,105.0,91.0,8313.0,301.0,8302.0,231.0,315.0,11150.0,413.0,8159.0,37624.0,11142.0,1780.0,10692.0,24.348000000000003,4.708,11.548,18.596,1.984,0.0,12.800000000000002,92.0,4216,8178,2471,8909,2779
2018-05-25,105.0,98.0,8433.0,266.0,6810.0,140.0,189.0,9164.0,266.0,7707.0,112.0,182.0,8814.0,357.0,8314.0,245.0,301.0,11054.0,406.0,9472.0,37033.0,9972.0,2218.0,9377.0,26.504,3.8439999999999994,13.828000000000005,19.848000000000006,1.44,0.0,12.676000000000002,83.0,3990,7584,2906,6650,2776
2018-05-26,84.0,133.0,7091.0,133.0,7592.0,112.0,231.0,8598.0,336.0,9304.0,77.0,203.0,10261.0,413.0,8516.0,210.0,273.0,11839.0,553.0,8187.0,49693.0,12706.0,2833.0,11233.0,29.691999999999997,3.876,13.952000000000005,21.66,1.3119999999999998,0.0,15.74,65.0,2479,5972,2709,5802,2876
2018-05-27,77.0,119.0,8007.0,175.0,6278.0,63.0,91.0,9164.0,315.0,7976.0,98.0,105.0,8685.0,266.0,8864.0,154.0,259.0,9172.0,567.0,7616.0,45677.0,10853.0,1998.0,10106.0,25.184000000000005,3.412,16.712,20.352000000000004,1.4280000000000002,0.0,8.472000000000001,52.0,2262,6258,2387,7170,3107
2018-05-28,28.0,70.0,6734.0,189.0,7218.0,105.0,91.0,8735.0,259.0,7588.0,21.0,105.0,8308.0,336.0,8223.0,147.0,294.0,10697.0,511.0,8711.0,41338.0,12532.0,2291.0,8795.0,29.23,3.624000000000001,15.572000000000005,22.126,1.4240000000000002,0.0,13.658000000000005,55.0,3040,7955,2915,10406,4335
2018-05-29,42.0,140.0,7544.0,273.0,7456.0,56.0,147.0,8735.0,301.0,7919.0,56.0,126.0,8643.0,217.0,7845.0,105.0,287.0,10619.0,588.0,9154.0,49620.0,10701.0,2435.0,9086.0,26.136,3.808,18.396,21.34,1.48,1.62,7.74,52.0,2796,7977,2661,9925,3103
2018-05-30,49.0,70.0,8111.0,266.0,7288.0,63.0,168.0,9256.0,252.0,9174.0,70.0,196.0,8929.0,308.0,7075.0,161.0,217.0,11170.0,364.0,9348.0,56513.0,14135.0,2327.0,13393.0,25.248,3.916,15.732,20.152,1.736,0.16,9.516,49.0,2535,7743,2722,9451,3030
2018-05-31,49.0,168.0,8159.0,245.0,7103.0,28.0,140.0,8599.0,378.0,8097.0,42.0,161.0,8174.0,385.0,7703.0,91.0,280.0,11801.0,434.0,8939.0,56297.0,13727.0,2654.0,13753.0,27.808000000000003,3.3360000000000003,14.148,21.048,1.4599999999999995,0.0,13.660000000000002,46.0,2535,7220,2455,8657,2862
2018-06-01,7.0,133.0,8083.0,273.0,8698.0,42.0,119.0,9094.0,315.0,8949.0,14.0,140.0,9440.0,329.0,7786.0,147.0,399.0,11438.0,518.0,8661.0,54400.0,13761.0,3234.0,13058.0,30.768000000000008,3.784,17.288,23.876000000000005,1.5040000000000004,0.0,13.480000000000002,47.0,2174,7087,2197,8963,2811
2018-06-02,28.0,112.0,7377.0,350.0,7791.0,42.0,140.0,9266.0,420.0,8463.0,56.0,91.0,10172.0,413.0,7979.0,84.0,259.0,11146.0,581.0,8153.0,44178.0,15006.0,2981.0,12953.0,30.72400000000001,3.944,17.307999999999993,23.476,1.5639999999999998,0.0,13.416000000000004,32.0,1255,5541,1617,5479,1863
2018-06-03,7.0,98.0,7437.0,245.0,7454.0,63.0,105.0,8114.0,245.0,8487.0,0.0,98.0,9639.0,399.0,8865.0,98.0,203.0,9658.0,532.0,8969.0,48665.0,12163.0,2471.0,11236.0,30.832000000000004,3.668,16.632,23.779999999999994,1.348,0.0,14.2,31.0,1473,5911,1654,5676,2627
2018-06-04,28.0,70.0,7575.0,245.0,7728.0,14.0,133.0,7850.0,343.0,7177.0,56.0,91.0,7644.0,280.0,7346.0,35.0,126.0,11825.0,427.0,9700.0,56003.0,12272.0,3347.0,14881.0,28.726,3.696,17.970000000000006,22.946,1.4679999999999995,0.0,10.755999999999998,33.0,2248,7938,2606,9845,3138
2018-06-05,42.0,119.0,7143.0,210.0,8142.0,84.0,126.0,8267.0,252.0,8483.0,0.0,77.0,9211.0,308.0,8213.0,77.0,315.0,11225.0,518.0,9494.0,57865.0,11575.0,3565.0,14009.0,29.816,3.4160000000000004,18.004,23.651999999999997,1.436,0.0,11.812,36.0,2027,7322,2374,9411,2585
2018-06-06,35.0,42.0,7493.0,189.0,7757.0,49.0,70.0,9048.0,322.0,9420.0,63.0,28.0,9947.0,203.0,8587.0,126.0,224.0,10640.0,553.0,9401.0,64976.0,15216.0,3092.0,14663.0,28.131999999999994,3.62,18.384,22.883999999999997,1.5880000000000003,0.0,9.748000000000003,39.0,1594,6592,2233,6763,2990
2018-06-07,49.0,35.0,6229.0,329.0,7331.0,70.0,154.0,8687.0,189.0,6870.0,42.0,112.0,9189.0,434.0,7847.0,147.0,308.0,11545.0,273.0,8685.0,44773.0,10808.0,1674.0,8645.0,29.360000000000007,3.4759999999999995,17.54,22.204,1.5440000000000005,0.0,11.820000000000002,36.0,2383,7860,2374,9552,3241
2018-06-08,35.0,63.0,8593.0,301.0,6371.0,56.0,91.0,8874.0,231.0,8403.0,35.0,133.0,9359.0,238.0,7918.0,98.0,266.0,10300.0,504.0,9823.0,36933.0,10010.0,1632.0,10367.0,27.00800000000001,3.224,18.28,21.724,1.564,0.0,8.728000000000002,28.0,2009,7311,2078,8413,3193
2018-06-09,21.0,49.0,6853.0,252.0,7435.0,84.0,203.0,8695.0,322.0,9493.0,28.0,126.0,8895.0,273.0,8679.0,119.0,203.0,10320.0,623.0,9199.0,38568.0,10848.0,1960.0,9238.0,29.568,3.96,18.768,23.236000000000004,1.78,1.82,10.8,32.0,1291,5821,1741,5340,2434
2018-06-10,14.0,49.0,8221.0,203.0,6277.0,28.0,56.0,8807.0,350.0,8647.0,42.0,91.0,8924.0,385.0,8799.0,140.0,126.0,9279.0,588.0,8934.0,40431.0,9463.0,1924.0,9016.0,24.70800000000001,4.068000000000001,17.756000000000004,20.976,2.0440000000000005,0.72,6.952000000000003,29.75,1417,6405,2015,5733,2740
2018-06-11,28.0,70.0,6775.0,168.0,5516.0,42.0,70.0,8280.0,294.0,5822.0,63.0,112.0,8466.0,357.0,5716.0,119.0,259.0,10673.0,483.0,10154.0,47535.0,10704.0,1709.0,9383.0,23.759999999999994,3.654,17.31,20.044,1.624,2.88,6.450000000000001,27.5,1931,7969,2582,9152,2757
2018-06-12,21.0,84.0,7272.0,168.0,6373.0,28.0,49.0,8704.0,252.0,8023.0,35.0,91.0,9393.0,259.0,7298.0,91.0,308.0,10566.0,497.0,9009.0,40174.0,9357.0,1705.0,10469.0,27.108,3.887999999999999,16.476,21.104,1.5759999999999998,0.74,10.632,25.25,1919,7364,2951,8080,2551
2018-06-13,21.0,42.0,7651.0,203.0,6821.0,70.0,91.0,9037.0,238.0,8930.0,35.0,28.0,8987.0,252.0,8443.0,119.0,217.0,11370.0,476.0,9230.0,47173.0,10851.0,2249.0,8654.0,26.7,3.932,18.036,22.0,1.416,0.0,8.664,23.0,1139,6472,1733,5113,2135
2018-06-14,7.0,49.0,6676.0,189.0,6617.0,56.0,112.0,8520.0,301.0,6674.0,35.0,63.0,8769.0,357.0,7930.0,112.0,175.0,11316.0,378.0,9655.0,39077.0,12092.0,1852.0,8951.0,25.428,3.6080000000000014,18.308000000000003,21.508,1.5120000000000002,21.74,7.12,23.0,1575,7969,2350,8085,2962
2018-06-15,21.0,77.0,8480.0,308.0,7592.0,49.0,112.0,9783.0,301.0,7933.0,49.0,56.0,8957.0,336.0,8551.0,126.0,217.0,11240.0,385.0,9357.0,43644.0,12642.0,1523.0,8614.0,26.5,4.232000000000001,17.168000000000006,21.504000000000005,2.24,4.22,9.332,26.0,1529,7671,2570,8585,2709
2018-06-16,42.0,84.0,7891.0,210.0,7015.0,42.0,154.0,9508.0,273.0,9257.0,21.0,35.0,8254.0,336.0,9832.0,119.0,224.0,11666.0,434.0,9691.0,45211.0,11364.0,1670.0,10259.0,28.72,3.264,16.076,22.068,1.5360000000000005,0.0,12.643999999999995,29.0,1204,6017,2009,6972,2740
2018-06-17,42.0,77.0,7803.0,217.0,6729.0,77.0,42.0,8475.0,238.0,8046.0,70.0,63.0,8622.0,266.0,7978.0,56.0,154.0,10849.0,476.0,9188.0,43932.0,10483.0,1891.0,10480.0,27.744,3.108,18.344,22.52399999999999,1.12,0.0,9.4,32.0,1241,6269,2254,6125,2684
2018-06-18,21.0,63.0,8427.0,315.0,7568.0,84.0,133.0,8783.0,329.0,7577.0,49.0,56.0,9015.0,301.0,8403.0,98.0,224.0,10666.0,504.0,8672.0,43935.0,9389.0,1889.0,8757.0,30.896000000000004,3.4600000000000004,19.632,24.792,1.384,0.0,11.264000000000001,32.0,1909,7856,2511,10666,3208
2018-06-19,35.0,77.0,7408.0,182.0,6881.0,42.0,84.0,8036.0,392.0,6832.0,35.0,35.0,8609.0,315.0,7879.0,84.0,231.0,10631.0,399.0,9236.0,36858.0,10122.0,1561.0,9858.0,27.584,3.624000000000001,18.632,22.396,1.4999999999999998,0.0,8.952,31.0,1695,7488,2587,9837,3287
2018-06-20,14.0,63.0,6958.0,287.0,7206.0,56.0,175.0,8322.0,301.0,7090.0,49.0,98.0,8496.0,217.0,7822.0,98.0,224.0,11733.0,392.0,8144.0,32839.0,10117.0,2291.0,9897.0,29.376000000000005,3.896,18.84,22.74000000000001,1.828,0.0,10.536,35.0,1626,7365,2489,10689,2840
2018-06-21,63.0,35.0,7432.0,252.0,6481.0,14.0,133.0,9203.0,336.0,7016.0,56.0,70.0,8492.0,308.0,7859.0,63.0,273.0,11318.0,448.0,9099.0,44983.0,11617.0,2035.0,11202.0,29.088,4.071999999999999,18.976000000000006,23.604,1.836,0.0,10.112000000000002,32.0,1578,7681,2314,10672,2926
2018-06-22,35.0,28.0,8376.0,385.0,7944.0,56.0,91.0,8382.0,245.0,9932.0,21.0,98.0,9220.0,371.0,8631.0,119.0,259.0,11394.0,518.0,9238.0,44881.0,11835.0,2398.0,11090.0,32.64400000000001,3.772,17.996000000000006,25.044,1.42,0.0,14.648,32.0,1350,7015,1887,9888,2647
2018-06-23,35.0,56.0,8998.0,196.0,7903.0,63.0,77.0,8948.0,357.0,8608.0,35.0,98.0,9233.0,336.0,8790.0,189.0,217.0,9448.0,560.0,8838.0,48458.0,11652.0,3088.0,9663.0,29.456000000000003,3.96,20.564,24.392,1.7519999999999998,0.0,8.892000000000003,33.0,887,5795,1795,6293,2478
2018-06-24,70.0,49.0,7509.0,196.0,8268.0,35.0,70.0,7733.0,350.0,8587.0,28.0,70.0,8511.0,273.0,9464.0,175.0,119.0,11153.0,462.0,8617.0,41637.0,10117.0,1779.0,10146.0,32.43600000000001,3.568,19.655999999999995,25.096,1.672,0.0,12.78,42.0,1259,5869,2427,6832,2600
2018-06-25,28.0,63.0,6386.0,245.0,8495.0,42.0,105.0,8284.0,315.0,8252.0,35.0,56.0,8376.0,266.0,7879.0,84.0,273.0,10304.0,630.0,8917.0,44368.0,10481.0,1596.0,10543.0,33.176,2.932,20.872000000000003,26.84800000000001,1.172,0.0,12.304,43.0,1806,8080,2443,10388,3050
2018-06-26,14.0,112.0,8761.0,210.0,5645.0,0.0,98.0,8822.0,238.0,6450.0,21.0,35.0,8277.0,301.0,6930.0,77.0,161.0,11293.0,497.0,9366.0,34159.0,8298.0,1416.0,9058.0,26.928,6.0,19.56,22.14,2.424,72.06,7.367999999999999,34.0,1959,8011,2318,10378,3128
2018-06-27,42.0,7.0,8788.0,280.0,6808.0,28.0,126.0,9714.0,343.0,7530.0,77.0,56.0,8451.0,322.0,6867.0,91.0,140.0,9393.0,413.0,8847.0,43095.0,9280.0,1378.0,9383.0,26.224000000000004,4.162000000000001,18.974000000000004,22.364,1.7939999999999998,0.72,7.25,26.0,1553,7595,2493,10458,2985
2018-06-28,21.0,63.0,8448.0,203.0,7149.0,42.0,112.0,8517.0,364.0,6814.0,42.0,91.0,8584.0,252.0,6643.0,63.0,245.0,12061.0,490.0,9271.0,40753.0,10780.0,1484.0,8869.0,27.7,4.64,19.22,23.096,1.284,15.6,8.48,27.5,1303,6820,2099,9328,2427
2018-06-29,28.0,91.0,7959.0,280.0,7621.0,28.0,98.0,8854.0,343.0,9402.0,7.0,63.0,8347.0,350.0,8056.0,98.0,210.0,11206.0,511.0,9818.0,36887.0,10445.0,1528.0,10108.0,29.368,3.052,21.196,24.6,1.3200000000000005,2.16,8.172,29.0,1228,7244,2271,9796,2855
2018-06-30,28.0,49.0,8535.0,294.0,7623.0,28.0,56.0,10910.0,315.0,8141.0,21.0,63.0,9227.0,308.0,8159.0,98.0,147.0,11073.0,441.0,8137.0,39476.0,12674.0,1889.0,9965.0,28.91600000000001,4.159999999999998,21.284,24.448,0.9519999999999998,12.8,7.6320000000000014,40.0,945,5939,2239,7331,2567
2018-07-01,14.0,35.0,7606.0,252.0,5571.0,21.0,98.0,9621.0,161.0,6564.0,14.0,35.0,9790.0,245.0,7761.0,63.0,105.0,11738.0,385.0,9127.0,32256.0,8264.0,1051.0,8254.0,23.316000000000006,3.5920000000000005,20.592,21.731999999999992,1.48,78.48,2.724,34.75,862,6462,2505,6526,3307
2018-07-02,7.0,42.0,7588.0,203.0,5129.0,28.0,154.0,7824.0,294.0,6606.0,21.0,84.0,8716.0,245.0,6039.0,42.0,147.0,11555.0,322.0,9022.0,44844.0,10559.0,1198.0,9023.0,25.98,3.516,20.4,22.584,1.284,59.88,5.579999999999999,29.5,1289,8029,2879,10143,3456
2018-07-03,56.0,84.0,6938.0,322.0,7555.0,0.0,147.0,8799.0,336.0,8320.0,21.0,84.0,8070.0,266.0,6883.0,77.0,210.0,10490.0,560.0,8502.0,46521.0,11652.0,1451.0,9818.0,32.635999999999996,3.94,22.244,26.935999999999996,1.4680000000000002,0.36,10.391999999999998,24.25,1483,7554,2886,10491,3241
2018-07-04,14.0,49.0,7115.0,266.0,7669.0,28.0,140.0,8613.0,266.0,8253.0,28.0,84.0,8878.0,287.0,7253.0,63.0,182.0,11334.0,567.0,8241.0,39328.0,11833.0,1123.0,10248.0,32.080000000000005,3.68,23.364000000000004,27.116,1.5319999999999998,0.0,8.716000000000001,19.0,1554,7912,2917,10827,3049
2018-07-05,14.0,84.0,7919.0,252.0,7395.0,35.0,133.0,9683.0,259.0,8520.0,28.0,77.0,8444.0,343.0,8398.0,56.0,161.0,11764.0,518.0,8443.0,38271.0,13546.0,1491.0,8907.0,29.964,4.047999999999999,22.452,25.136,1.6000000000000003,2.46,7.5120000000000005,16.0,1288,7551,2701,10318,2902
2018-07-06,35.0,84.0,8130.0,336.0,7332.0,21.0,91.0,8796.0,322.0,8282.0,35.0,49.0,8524.0,273.0,7721.0,70.0,273.0,11224.0,602.0,8311.0,48387.0,13336.0,1704.0,10326.0,27.488,4.532,21.448,23.752,2.832,0.0,6.040000000000001,17.2,1449,4339,2594,9645,2123
2018-07-07,21.0,42.0,7874.0,168.0,7958.0,7.0,84.0,9093.0,259.0,8644.0,49.0,49.0,10420.0,315.0,7546.0,70.0,175.0,10972.0,525.0,9034.0,44260.0,11909.0,2434.0,9787.0,28.772,4.288,19.42,23.324,2.5040000000000004,0.0,9.352,18.4,1361,4699,2193,7369,2489
2018-07-08,28.0,21.0,7711.0,224.0,7287.0,7.0,105.0,9936.0,266.0,8408.0,28.0,63.0,9304.0,413.0,6991.0,91.0,189.0,11222.0,483.0,9390.0,42034.0,11027.0,2032.0,9377.0,27.868,3.792,17.732000000000006,22.928,1.9320000000000004,0.0,10.136000000000001,19.6,1109,6538,2228,6775,3076
2018-07-09,0.0,56.0,6810.0,231.0,5036.0,49.0,77.0,8638.0,273.0,5881.0,42.0,63.0,7774.0,210.0,5898.0,63.0,182.0,12368.0,385.0,9714.0,35905.0,11617.0,1672.0,8031.0,23.836,3.335999999999999,19.500000000000004,20.652,1.844,12.72,4.3359999999999985,20.8,1462,8405,2479,9661,3320
2018-07-10,21.0,91.0,7530.0,315.0,6418.0,49.0,77.0,8743.0,294.0,7268.0,21.0,35.0,8251.0,273.0,6516.0,77.0,119.0,11272.0,413.0,9501.0,34955.0,14460.0,1816.0,11056.0,26.732,2.574,20.28,23.832000000000004,1.2060000000000002,16.42,6.452000000000001,22.0,1336,8281,2612,10494,3326
2018-07-11,14.0,70.0,6907.0,182.0,7112.0,49.0,147.0,8682.0,231.0,8128.0,35.0,84.0,8762.0,357.0,7449.0,35.0,154.0,12267.0,490.0,7623.0,39041.0,12238.0,1964.0,8721.0,30.308000000000003,3.7760000000000002,24.084,26.868,1.256,3.52,6.224000000000001,24.0,1186,7900,2501,10236,3068
2018-07-12,7.0,119.0,7564.0,266.0,7026.0,14.0,77.0,8018.0,448.0,7029.0,70.0,56.0,8467.0,315.0,8799.0,35.0,210.0,11168.0,637.0,10269.0,38560.0,11139.0,1671.0,10511.0,29.38000000000001,3.32,24.608,26.732000000000006,1.276,0.44,4.771999999999999,20.0,1246,7946,2553,10399,3124
2018-07-13,7.0,112.0,7197.0,238.0,7542.0,14.0,112.0,8927.0,371.0,8843.0,42.0,56.0,8751.0,343.0,8139.0,56.0,119.0,12925.0,413.0,8683.0,36699.0,12851.0,1668.0,10877.0,31.3,3.2160000000000006,24.22,27.264,1.38,0.0,7.08,16.0,1033,7795,2301,9953,2932
2018-07-14,14.0,21.0,7584.0,182.0,7836.0,35.0,70.0,9101.0,231.0,7562.0,7.0,56.0,9831.0,252.0,8176.0,63.0,231.0,12831.0,651.0,6997.0,43234.0,12777.0,2506.0,11424.0,32.508,3.448,24.192,27.816,1.524,0.0,8.316,17.0,756,5924,1945,6248,2461
2018-07-15,7.0,42.0,7875.0,189.0,7449.0,42.0,98.0,9698.0,343.0,8210.0,35.0,42.0,9577.0,301.0,8131.0,77.0,133.0,11008.0,581.0,8442.0,39183.0,10919.0,1668.0,10656.0,33.672000000000004,3.108,23.924,28.123999999999995,1.304,0.0,9.748,20.0,806,6512,1913,4318,2476
2018-07-16,7.0,70.0,6373.0,315.0,6511.0,49.0,112.0,8495.0,336.0,8709.0,21.0,7.0,7504.0,273.0,7964.0,84.0,210.0,11318.0,539.0,8746.0,39295.0,9933.0,1232.0,11092.0,33.96000000000001,3.3079999999999994,23.776000000000003,28.636000000000006,1.3840000000000003,0.0,10.184,23.0,1247,8394,2574,10336,3281
2018-07-17,21.0,28.0,6035.0,231.0,6783.0,14.0,91.0,7416.0,245.0,7898.0,21.0,63.0,7517.0,210.0,8322.0,63.0,175.0,11513.0,455.0,9751.0,37688.0,13251.0,1669.0,10510.0,32.35733333333333,3.432,23.49333333333333,27.80666666666668,1.4026666666666665,0.0,8.863999999999997,27.0,1344,8278,2748,12603,3153
2018-07-18,28.0,49.0,7029.0,357.0,6747.0,21.0,70.0,8136.0,287.0,9022.0,42.0,70.0,8504.0,301.0,7925.0,28.0,147.0,10663.0,525.0,8718.0,34777.0,12307.0,1198.0,11061.0,33.754666666666665,3.3799999999999994,23.22666666666667,28.04933333333333,1.3813333333333335,0.0,10.528,32.0,1466,8384,2795,11938,3115
2018-07-19,7.0,49.0,7350.0,245.0,7502.0,42.0,147.0,8297.0,399.0,8162.0,35.0,98.0,8467.0,301.0,8776.0,35.0,210.0,10820.0,441.0,8761.0,37718.0,13185.0,2436.0,12190.0,33.92,3.188,22.876,28.328000000000007,1.412,0.0,11.044,25.0,1330,8187,2972,11416,2788
2018-07-20,21.0,84.0,7345.0,322.0,7670.0,35.0,119.0,8275.0,371.0,8594.0,28.0,56.0,8836.0,357.0,9476.0,98.0,217.0,10848.0,455.0,9148.0,50498.0,13180.0,2400.0,12257.0,34.62400000000001,3.016,24.072,29.16,1.288,0.0,10.552,31.0,1619,8563,3564,11923,2973
2018-07-21,21.0,42.0,7140.0,287.0,7849.0,14.0,49.0,9583.0,301.0,8620.0,35.0,56.0,9594.0,462.0,8296.0,77.0,182.0,12227.0,679.0,7570.0,39227.0,14241.0,3200.0,10984.0,36.864,3.248,24.252,30.136000000000006,1.3239999999999998,0.0,12.612,33.0,1170,8191,2905,8379,3053
2018-07-22,28.0,7.0,7836.0,245.0,7420.0,7.0,91.0,8599.0,196.0,7691.0,21.0,63.0,8821.0,399.0,9503.0,63.0,98.0,11727.0,525.0,7399.0,46634.0,13434.0,2106.0,11533.0,37.904,3.14,24.904,31.30800000000001,1.2919999999999998,0.0,13.0,26.0,1016,8059,3943,8568,3367
2018-07-23,21.0,63.0,7029.0,266.0,6949.0,35.0,98.0,7465.0,329.0,6812.0,14.0,70.0,8017.0,315.0,8060.0,70.0,154.0,11563.0,441.0,8286.0,54945.0,13978.0,2617.0,13348.0,35.66400000000001,3.3280000000000007,28.431999999999995,31.284,1.4960000000000002,0.0,7.231999999999998,28.0,1312,9405,4541,13329,3482
2018-07-24,28.0,21.0,6970.0,245.0,7474.0,14.0,56.0,9406.0,371.0,8175.0,14.0,77.0,8073.0,196.0,7660.0,105.0,154.0,12361.0,455.0,7794.0,43631.0,9868.0,1413.0,10292.0,36.528,3.2800000000000007,26.730666666666664,31.13866666666667,1.332,0.02,9.797333333333333,34.0,1173,8992,3991,12635,3036
2018-07-25,14.0,70.0,6794.0,231.0,7547.0,21.0,91.0,9448.0,378.0,9517.0,21.0,35.0,8098.0,315.0,9547.0,28.0,217.0,11348.0,490.0,8756.0,37982.0,11875.0,1453.0,9852.0,33.964,3.6759999999999993,27.349333333333334,29.91333333333333,1.9200000000000004,0.0,6.614666666666667,24.0,1119,9309,4431,12934,3496
2018-07-26,14.0,14.0,7527.0,308.0,6547.0,0.0,182.0,7442.0,413.0,9205.0,28.0,49.0,9755.0,322.0,7191.0,56.0,196.0,12400.0,658.0,7957.0,41268.0,13263.0,1525.0,11786.0,33.916,2.9400000000000004,26.616,29.784,1.344,0.0,7.299999999999998,33.0,1143,9543,4188,12559,3418
2018-07-27,7.0,35.0,8301.0,266.0,7885.0,21.0,56.0,8492.0,343.0,8817.0,21.0,21.0,7946.0,343.0,7854.0,35.0,210.0,11878.0,392.0,8766.0,39806.0,13621.0,2180.0,10396.0,35.65600000000001,3.284,26.66,30.68,1.412,0.0,8.996000000000002,35.0,1136,8800,4129,12271,3355
2018-07-28,21.0,49.0,7650.0,238.0,7951.0,21.0,35.0,8550.0,350.0,9016.0,14.0,63.0,8499.0,329.0,8277.0,56.0,133.0,11292.0,518.0,8365.0,40503.0,12447.0,1452.0,9383.0,35.824,4.14,26.756,29.44400000000001,1.132,9.34,9.068,23.5,776,6200,2881,7230,3159
2018-07-29,7.0,14.0,6684.0,168.0,6711.0,7.0,14.0,9063.0,294.0,8064.0,14.0,77.0,9542.0,252.0,8036.0,147.0,196.0,10594.0,511.0,8391.0,37798.0,12632.0,1269.0,10951.0,36.2,4.2879999999999985,26.168000000000006,30.995999999999995,2.048,0.0,10.032,12.0,742,6327,2648,6985,5849
2018-07-30,21.0,14.0,6459.0,273.0,7326.0,21.0,77.0,7214.0,343.0,8109.0,21.0,105.0,8239.0,287.0,8238.0,63.0,77.0,10386.0,483.0,8805.0,47686.0,11505.0,1414.0,10730.0,36.928000000000004,3.624,25.96,31.416,1.8360000000000003,0.0,10.967999999999995,9.0,1225,8051,3642,10889,5068
2018-07-31,7.0,56.0,6902.0,259.0,7456.0,7.0,91.0,7586.0,364.0,8230.0,21.0,35.0,8283.0,252.0,8314.0,35.0,182.0,11715.0,434.0,8572.0,47322.0,11396.0,1634.0,10470.0,37.66,3.256,27.352000000000004,31.927999999999994,1.6279999999999994,0.0,10.308,18.0,1151,7742,2736,10929,3483
2018-08-01,14.0,14.0,6906.0,252.0,7846.0,7.0,56.0,8401.0,224.0,7834.0,14.0,35.0,8454.0,371.0,7690.0,14.0,154.0,11873.0,469.0,8331.0,40680.0,12885.0,1925.0,10763.0,39.648,3.4760000000000013,27.476,33.224000000000004,1.456,0.0,12.172,31.0,1075,7575,3869,12120,3371
