날짜,과자,라면,마스크,맥주,면도기,생리대,생수,숙취해소제,스타킹,아이스크림,우산,탄산음료,네일,립컬러,립케어,마스크팩,바디로션,선케어,제모제,체중조절,크림로션,훼이셜클렌저,미세먼지언급량,맛집언급량,취미언급량,건강언급량,데이터언급량,지역번호,최대기온,최대풍속,최소기온,평균기온,평균풍속,총강수량,일교차,미세먼지농도(㎍/㎥)
2018-06-09,39068.0,20225.0,252.0,13587.0,280.0,1902.0,13014.0,2816.0,637.0,30175.0,12583.0,5900.0,8709.0,10749.0,1960.0,56183.0,1635.0,7031.0,1416.0,723.0,5093.0,5170.0,1291,5821,1741,5340,2434,406.68,29.567999999999998,3.96,18.768,23.236000000000004,1.78,1.82,10.8,32.0
2018-06-10,41136.0,21014.0,259.0,12829.0,224.0,1916.0,9557.0,1577.0,378.0,30054.0,561.0,5604.0,7140.0,10275.0,1924.0,65559.0,2472.0,5678.0,1342.0,1054.0,5134.0,5972.0,1417,6405,2015,5733,2740,406.68,24.708000000000006,4.068000000000001,17.756000000000004,20.976,2.0440000000000005,0.72,6.952000000000003,29.75
2018-06-11,29180.0,21107.0,252.0,8940.0,168.0,1769.0,8247.0,1817.0,511.0,16262.0,5891.0,4427.0,7326.0,8413.0,1709.0,58583.0,2031.0,4443.0,1451.0,762.0,5644.0,5350.0,1931,7969,2582,9152,2757,406.68,23.759999999999994,3.654,17.31,20.043999999999997,1.624,2.88,6.450000000000001,27.5
2018-06-12,33288.0,22141.0,175.0,12137.0,245.0,1939.0,9983.0,3350.0,532.0,27188.0,105.0,5413.0,8637.0,9148.0,1705.0,79020.0,2107.0,5603.0,1194.0,1491.0,6921.0,6772.0,1919,7364,2951,8080,2551,406.68,27.108,3.887999999999999,16.476,21.104,1.5759999999999998,0.74,10.632,25.25
2018-06-13,37316.0,22377.0,280.0,13507.0,168.0,1664.0,10955.0,2548.0,441.0,29987.0,295.0,5560.0,8638.0,12393.0,2249.0,77852.0,3092.0,7903.0,1600.0,2802.0,8961.0,7249.0,1139,6472,1733,5113,2135,406.68,26.699999999999996,3.932,18.035999999999998,22.0,1.416,0.0,8.664,23.0
2018-06-14,30236.0,21658.0,309.0,11939.0,210.0,1770.0,8951.0,1816.0,399.0,20442.0,3292.0,5250.0,8055.0,10605.0,1852.0,74715.0,1743.0,5243.0,1308.0,869.0,4439.0,4807.0,1575,7969,2350,8085,2962,406.68,25.428,3.6080000000000014,18.308000000000003,21.507999999999996,1.5120000000000002,21.74,7.12,23.0
2018-06-15,36005.0,21477.0,245.0,13529.0,266.0,1728.0,9825.0,3009.0,462.0,26299.0,238.0,5872.0,8895.0,11264.0,1523.0,69101.0,2218.0,7174.0,1671.0,1089.0,5826.0,6408.0,1529,7671,2570,8585,2709,406.68,26.5,4.232000000000001,17.168000000000003,21.504000000000005,2.2399999999999998,4.22,9.332,26.0
2018-06-16,41169.0,20093.0,224.0,14888.0,315.0,1982.0,13061.0,3055.0,497.0,34299.0,7.0,5721.0,9878.0,10279.0,1670.0,70518.0,2471.0,7174.0,1346.0,654.0,5718.0,5787.0,1204,6017,2009,6972,2740,406.68,28.72,3.2640000000000002,16.076,22.067999999999998,1.5360000000000003,0.0,12.643999999999997,29.0
2018-06-17,37203.0,19541.0,358.0,13262.0,168.0,1473.0,9919.0,1987.0,336.0,29979.0,7.0,5002.0,7070.0,9506.0,1891.0,57822.0,1851.0,5864.0,1599.0,1089.0,4697.0,5389.0,1241,6269,2254,6125,2684,406.68,27.743999999999996,3.108,18.344,22.52399999999999,1.12,0.0,9.399999999999999,32.0
2018-06-18,41993.0,19739.0,287.0,20989.0,252.0,1874.0,10964.0,1573.0,476.0,28508.0,,6087.0,7542.0,8524.0,1889.0,60229.0,1927.0,5784.0,1198.0,836.0,6411.0,5715.0,1909,7856,2511,10666,3208,406.68,30.896000000000004,3.4600000000000004,19.632,24.791999999999998,1.3840000000000001,0.0,11.264,32.0
2018-06-19,29172.0,20426.0,196.0,10923.0,252.0,1629.0,10307.0,2171.0,427.0,22787.0,28.0,5396.0,7468.0,8380.0,1561.0,65522.0,2110.0,5390.0,1417.0,980.0,5389.0,6153.0,1695,7488,2587,9837,3287,406.68,27.584,3.6240000000000006,18.631999999999998,22.396,1.4999999999999998,0.0,8.952,31.0
2018-06-20,29577.0,19623.0,259.0,11123.0,301.0,1797.0,9944.0,2632.0,560.0,29353.0,14.0,5630.0,8818.0,9326.0,2291.0,72781.0,2179.0,5462.0,1564.0,981.0,4584.0,5351.0,1626,7365,2489,10689,2840,406.68,29.376000000000005,3.8960000000000004,18.84,22.740000000000006,1.828,0.0,10.536,35.0
2018-06-21,30386.0,19981.0,196.0,11411.0,182.0,1741.0,11232.0,2788.0,511.0,29417.0,35.0,5832.0,9805.0,10861.0,2035.0,69056.0,1489.0,7937.0,2036.0,1525.0,6189.0,6482.0,1578,7681,2314,10672,2926,406.68,29.088,4.071999999999999,18.976000000000003,23.604,1.8359999999999999,0.0,10.112000000000002,32.0
2018-06-22,34323.0,18721.0,364.0,13376.0,308.0,2149.0,13089.0,3041.0,476.0,34453.0,63.0,6060.0,11154.0,13815.0,2398.0,90151.0,3019.0,11260.0,2615.0,653.0,8781.0,8344.0,1350,7015,1887,9888,2647,406.68,32.64400000000001,3.7719999999999994,17.996000000000002,25.043999999999997,1.42,0.0,14.648,32.0
2018-06-23,51713.0,19482.0,322.0,20844.0,231.0,1980.0,14302.0,3152.0,448.0,36986.0,21.0,6638.0,8273.0,12428.0,3088.0,76470.0,2691.0,8448.0,1450.0,836.0,6699.0,6587.0,887,5795,1795,6293,2478,406.68,29.456000000000003,3.96,20.563999999999997,24.392,1.7519999999999998,0.0,8.892000000000001,33.0
2018-06-24,37405.0,18049.0,385.0,14846.0,231.0,1593.0,11086.0,1709.0,308.0,39726.0,21.0,5521.0,7137.0,7941.0,1779.0,71690.0,2033.0,8271.0,1671.0,872.0,6119.0,5787.0,1259,5869,2427,6832,2600,406.68,32.43600000000001,3.568,19.655999999999995,25.096,1.672,0.0,12.78,42.0
2018-06-25,26027.0,17474.0,189.0,11129.0,273.0,1776.0,10392.0,1887.0,497.0,31753.0,329.0,5234.0,9256.0,10274.0,1596.0,79714.0,2509.0,8671.0,1157.0,1308.0,6664.0,6625.0,1806,8080,2443,10388,3050,406.68,33.176,2.932,20.872000000000003,26.848000000000006,1.172,0.0,12.304,43.0
2018-06-26,32540.0,22933.0,112.0,10284.0,322.0,1701.0,6153.0,1985.0,406.0,17073.0,4862.0,4137.0,7472.0,8452.0,1416.0,44580.0,1856.0,3636.0,1563.0,726.0,3963.0,5209.0,1959,8011,2318,10378,3128,406.68,26.928,6.0,19.56,22.14,2.424,72.06,7.368,34.0
2018-06-27,40986.0,20877.0,329.0,17497.0,210.0,2016.0,8668.0,2182.0,392.0,25128.0,196.0,5271.0,10425.0,11261.0,1378.0,63588.0,1924.0,5459.0,1015.0,1090.0,5499.0,6045.0,1553,7595,2493,10458,2985,406.68,26.224000000000004,4.162000000000001,18.974000000000004,22.364,1.7939999999999998,0.72,7.25,26.0
2018-06-28,29886.0,19716.0,168.0,10007.0,252.0,1784.0,9217.0,2500.0,511.0,21211.0,7160.0,4841.0,14406.0,11550.0,1484.0,53225.0,2436.0,6554.0,2365.0,1673.0,5094.0,7136.0,1303,6820,2099,9328,2427,406.68,27.7,4.64,19.22,23.096,1.284,15.6,8.48,27.5
2018-06-29,34635.0,18995.0,161.0,12019.0,357.0,1952.0,11442.0,3168.0,525.0,30062.0,567.0,6029.0,15093.0,11991.0,1966.0,72779.0,2693.0,7938.0,2179.0,1161.0,6262.0,8747.0,1228,7244,2271,9796,2855,406.68,29.368000000000002,3.052,21.195999999999998,24.6,1.3200000000000003,2.16,8.172,29.0
2018-06-30,40957.0,21174.0,175.0,14283.0,315.0,1635.0,10897.0,2999.0,315.0,30983.0,5310.0,5342.0,13308.0,11736.0,1889.0,58514.0,3237.0,5755.0,2179.0,1562.0,5934.0,7722.0,945,5939,2239,7331,2567,406.68,28.91600000000001,4.159999999999999,21.284000000000002,24.448,0.9519999999999998,12.8,7.632000000000001,40.0
2018-07-01,37976.0,19542.0,112.0,10661.0,210.0,1398.0,5726.0,1707.0,273.0,23041.0,2848.0,3632.0,8749.0,6885.0,1051.0,33630.0,1453.0,3930.0,1233.0,1053.0,3527.0,4477.0,862,6462,2505,6526,3307,406.68,23.316000000000003,3.5920000000000005,20.592,21.731999999999992,1.48,78.48,2.7239999999999998,34.75
2018-07-02,29225.0,20331.0,98.0,8680.0,217.0,1467.0,6192.0,1535.0,490.0,17225.0,2796.0,3465.0,12139.0,9841.0,1198.0,46002.0,2144.0,4185.0,2072.0,1599.0,4732.0,5975.0,1289,8029,2879,10143,3456,406.68,25.979999999999997,3.5159999999999996,20.4,22.584,1.284,59.88,5.579999999999999,29.5
2018-07-03,27369.0,18863.0,196.0,9773.0,287.0,1802.0,9731.0,2149.0,525.0,35307.0,511.0,5451.0,12322.0,11225.0,1451.0,61222.0,2906.0,5385.0,1925.0,1854.0,6262.0,8854.0,1483,7554,2886,10491,3241,406.68,32.636,3.9400000000000004,22.244,26.935999999999993,1.4680000000000002,0.36,10.391999999999998,24.25
2018-07-04,27844.0,19132.0,175.0,10181.0,210.0,1832.0,10704.0,2674.0,455.0,33579.0,84.0,5766.0,15203.0,12137.0,1123.0,58404.0,2360.0,6189.0,2142.0,1017.0,5532.0,7389.0,1554,7912,2917,10827,3049,406.68,32.080000000000005,3.68,23.364000000000004,27.116,1.5319999999999998,0.0,8.716,19.0
2018-07-05,28099.0,19470.0,133.0,9951.0,210.0,1903.0,10328.0,3216.0,511.0,27251.0,2901.0,5062.0,12649.0,12537.0,1491.0,61319.0,2328.0,4916.0,1851.0,1636.0,4475.0,7357.0,1288,7551,2701,10318,2902,406.68,29.964000000000002,4.047999999999999,22.451999999999998,25.135999999999996,1.6000000000000003,2.46,7.512,16.0
2018-07-06,34311.0,19143.0,161.0,12367.0,273.0,2001.0,10831.0,3202.0,497.0,29154.0,119.0,5265.0,15463.0,13999.0,1704.0,109052.0,2144.0,6443.0,2328.0,1382.0,5024.0,8013.0,1449,4339,2594,9645,2123,406.68,27.487999999999996,4.532,21.448,23.752,2.832,0.0,6.040000000000001,17.2
2018-07-07,35551.0,18544.0,238.0,13065.0,308.0,1848.0,12141.0,2815.0,350.0,34171.0,14.0,5081.0,13854.0,14510.0,2434.0,87229.0,2472.0,7873.0,2179.0,1200.0,5753.0,7652.0,1361,4699,2193,7369,2489,406.68,28.772000000000002,4.288,19.419999999999998,23.323999999999998,2.5040000000000004,0.0,9.352,18.4
2018-07-08,36333.0,19420.0,154.0,12893.0,259.0,1571.0,10127.0,1901.0,378.0,33402.0,63.0,4639.0,10641.0,10493.0,2032.0,68478.0,2616.0,6917.0,1744.0,1491.0,4659.0,8013.0,1109,6538,2228,6775,3076,406.68,27.868000000000002,3.7919999999999994,17.732000000000006,22.927999999999997,1.9320000000000004,0.0,10.136,19.6
2018-07-09,28614.0,20289.0,154.0,8516.0,175.0,1785.0,6745.0,1466.0,378.0,15026.0,3998.0,3566.0,7869.0,9438.0,1672.0,66245.0,1852.0,3929.0,1269.0,797.0,4080.0,5679.0,1462,8405,2479,9661,3320,406.68,23.836000000000002,3.335999999999999,19.500000000000004,20.651999999999997,1.844,12.72,4.335999999999999,20.8
2018-07-10,27930.0,19371.0,168.0,8862.0,273.0,1664.0,7968.0,1915.0,392.0,21039.0,2497.0,4410.0,12284.0,13486.0,1816.0,68733.0,2255.0,4514.0,2109.0,2036.0,5971.0,7972.0,1336,8281,2612,10494,3326,406.68,26.732,2.574,20.279999999999998,23.832000000000004,1.2060000000000002,16.42,6.452000000000001,22.0
2018-07-11,27548.0,19483.0,133.0,10900.0,238.0,1812.0,9266.0,2436.0,518.0,27544.0,882.0,4740.0,14110.0,11957.0,1964.0,51617.0,2038.0,4876.0,1815.0,1198.0,5095.0,8377.0,1186,7900,2501,10236,3068,406.68,30.308000000000003,3.776,24.083999999999996,26.868000000000002,1.256,3.52,6.224000000000001,24.0
2018-07-12,28112.0,18267.0,295.0,9962.0,350.0,1937.0,9874.0,2954.0,518.0,31326.0,1058.0,5160.0,17504.0,13521.0,1671.0,58404.0,2653.0,5461.0,2183.0,1636.0,5602.0,8012.0,1246,7946,2553,10399,3124,406.68,29.380000000000006,3.32,24.608,26.732000000000003,1.276,0.44,4.7719999999999985,20.0
2018-07-13,30525.0,17927.0,119.0,11996.0,147.0,1993.0,10313.0,3023.0,399.0,37966.0,105.0,5125.0,21661.0,14688.0,1668.0,64828.0,2323.0,7248.0,1815.0,1745.0,5383.0,7869.0,1033,7795,2301,9953,2932,406.68,31.299999999999997,3.2160000000000006,24.22,27.263999999999996,1.38,0.0,7.08,16.0
2018-07-14,35517.0,17322.0,119.0,13186.0,231.0,2130.0,14839.0,2915.0,378.0,44257.0,28.0,5507.0,15240.0,13227.0,2506.0,56214.0,1561.0,7797.0,2071.0,1708.0,4293.0,8269.0,756,5924,1945,6248,2461,406.68,32.507999999999996,3.448,24.191999999999997,27.816,1.524,0.0,8.316,17.0
2018-07-15,33281.0,17141.0,161.0,12013.0,315.0,1473.0,10152.0,1789.0,315.0,44508.0,,4710.0,12937.0,11775.0,1668.0,50888.0,2106.0,8380.0,1853.0,1489.0,5350.0,7172.0,806,6512,1913,4318,2476,406.68,33.672000000000004,3.108,23.923999999999996,28.123999999999995,1.304,0.0,9.748,20.0
2018-07-16,24757.0,16888.0,210.0,10445.0,252.0,2072.0,10253.0,2032.0,399.0,38444.0,35.0,4749.0,13085.0,10165.0,1232.0,64496.0,2070.0,9398.0,1889.0,1345.0,4768.0,7247.0,1247,8394,2574,10336,3281,406.68,33.96000000000001,3.3079999999999994,23.776000000000003,28.636000000000003,1.3840000000000003,0.0,10.184000000000001,23.0
2018-07-17,25122.0,16868.0,119.0,10023.0,175.0,1862.0,10826.0,2429.0,357.0,37902.0,,5058.0,15094.0,11147.0,1669.0,51034.0,1996.0,8921.0,1963.0,1710.0,4548.0,7396.0,1344,8278,2748,12603,3153,406.68,32.35733333333333,3.432,23.49333333333333,27.806666666666676,1.4026666666666665,0.0,8.863999999999999,27.0
2018-07-18,26153.0,19381.0,119.0,9821.0,301.0,1811.0,10411.0,2160.0,336.0,36871.0,,5111.0,16078.0,11042.0,1198.0,48372.0,1561.0,7211.0,1817.0,1344.0,4516.0,7358.0,1466,8384,2795,11938,3115,406.68,33.754666666666665,3.3799999999999994,23.226666666666667,28.049333333333333,1.3813333333333335,0.0,10.527999999999999,32.0
2018-07-19,26029.0,18995.0,119.0,10835.0,280.0,1861.0,11200.0,2549.0,504.0,40706.0,14.0,5386.0,27314.0,15933.0,2436.0,97772.0,2759.0,18415.0,3309.0,2693.0,12028.0,10423.0,1330,8187,2972,11416,2788,406.68,33.92,3.188,22.875999999999998,28.328000000000003,1.412,0.0,11.044,25.0
2018-07-20,31265.0,18857.0,182.0,11720.0,364.0,2023.0,12710.0,2743.0,476.0,46149.0,28.0,5430.0,24981.0,15890.0,2400.0,103175.0,3093.0,16401.0,2800.0,1890.0,9329.0,11078.0,1619,8563,3564,11923,2973,406.68,34.62400000000001,3.016,24.072,29.159999999999997,1.288,0.0,10.552,31.0
2018-07-21,35375.0,17684.0,239.0,13440.0,378.0,2048.0,13999.0,2591.0,329.0,49885.0,35.0,5125.0,19034.0,17242.0,3200.0,84531.0,3128.0,17134.0,3095.0,2657.0,8566.0,9325.0,1170,8191,2905,8379,3053,406.68,36.864000000000004,3.248,24.252000000000002,30.136000000000003,1.3239999999999998,0.0,12.612,33.0
2018-07-22,36562.0,18254.0,119.0,12956.0,301.0,1572.0,11853.0,1831.0,259.0,53006.0,21.0,5654.0,16294.0,12247.0,2106.0,78801.0,2367.0,16478.0,2255.0,2258.0,7648.0,8596.0,1016,8059,3943,8568,3367,406.68,37.904,3.14,24.904,31.308000000000007,1.2919999999999998,0.0,13.0,26.0
2018-07-23,27253.0,18827.0,140.0,10006.0,217.0,1951.0,11090.0,1696.0,385.0,41610.0,7.0,5336.0,20636.0,15307.0,2982.0,110544.0,4259.0,19504.0,3311.0,3351.0,10821.0,12827.0,1312,9405,4541,13329,3482,406.68,35.66400000000001,3.3280000000000007,28.431999999999995,31.284000000000002,1.4960000000000002,0.0,7.231999999999999,28.0
2018-07-24,27390.0,19051.0,203.0,9987.0,308.0,1594.0,12205.0,1998.0,308.0,46018.0,28.0,5822.0,13123.0,9333.0,1741.0,60847.0,1595.0,9327.0,1670.0,2256.0,4474.0,7029.0,1173,8992,3991,12635,3036,406.68,36.528,3.2800000000000007,26.730666666666664,31.13866666666667,1.3319999999999999,0.02,9.797333333333333,34.0
2018-07-25,28933.0,20453.0,182.0,10912.0,322.0,1945.0,10780.0,2126.0,413.0,42656.0,7.0,5602.0,18747.0,11189.0,1453.0,46657.0,1814.0,7866.0,1633.0,2512.0,4147.0,7138.0,1119,9309,4431,12934,3496,406.68,33.964,3.6759999999999993,27.349333333333337,29.913333333333334,1.9200000000000004,0.0,6.614666666666667,24.0
2018-07-26,27452.0,18803.0,98.0,10704.0,350.0,2212.0,11140.0,2309.0,441.0,41586.0,49.0,5503.0,19767.0,13635.0,1525.0,60050.0,2035.0,8779.0,1487.0,2474.0,5352.0,9254.0,1143,9543,4188,12559,3418,406.68,33.916,2.9400000000000004,26.616,29.784000000000002,1.344,0.0,7.299999999999998,33.0
2018-07-27,30992.0,18803.0,147.0,11939.0,329.0,1832.0,11648.0,2900.0,322.0,48389.0,182.0,5892.0,24103.0,15131.0,2180.0,67417.0,2326.0,8742.0,2288.0,1854.0,6153.0,8925.0,1136,8800,4129,12271,3355,406.68,35.656000000000006,3.2839999999999994,26.66,30.68,1.4120000000000001,0.0,8.996000000000002,35.0
2018-07-28,35567.0,17975.0,112.0,13842.0,266.0,1839.0,11423.0,2418.0,280.0,44418.0,5588.0,5048.0,19871.0,12207.0,1817.0,53773.0,1417.0,7977.0,1236.0,2072.0,6228.0,7976.0,776,6200,2881,7230,3159,406.68,35.824,4.14,26.756,29.444000000000006,1.1320000000000001,9.34,9.068,23.5
2018-07-29,32170.0,17174.0,260.0,12002.0,224.0,1544.0,11041.0,1692.0,301.0,44727.0,35.0,4328.0,14433.0,12538.0,1269.0,54137.0,1741.0,9184.0,1524.0,1381.0,4621.0,7759.0,742,6327,2648,6985,5849,406.68,36.2,4.287999999999999,26.168000000000003,30.995999999999995,2.048,0.0,10.032,12.0
2018-07-30,25185.0,18089.0,126.0,10533.0,224.0,1677.0,12669.0,1703.0,273.0,37355.0,,4816.0,17394.0,13268.0,1742.0,65446.0,1707.0,8161.0,1490.0,2328.0,5350.0,8485.0,1225,8051,3642,10889,5068,406.68,36.928,3.6239999999999997,25.96,31.416,1.8360000000000003,0.0,10.967999999999996,9.0
2018-07-31,27881.0,19250.0,70.0,10048.0,210.0,1910.0,12275.0,1957.0,364.0,43664.0,14.0,6273.0,21259.0,14363.0,1634.0,75521.0,1742.0,8850.0,1964.0,1707.0,6006.0,9616.0,1151,7742,2736,10929,3483,406.68,37.66,3.2560000000000002,27.352000000000004,31.927999999999994,1.6279999999999994,0.0,10.308,18.0
2018-08-01,28334.0,18756.0,49.0,11102.0,245.0,1875.0,11866.0,2078.0,259.0,49919.0,21.0,6005.0,15927.0,15127.0,1925.0,79824.0,1633.0,9508.0,1562.0,2981.0,6008.0,8924.0,1075,7575,3869,12120,3371,406.68,39.647999999999996,3.476000000000001,27.476,33.224,1.456,0.0,12.171999999999999,31.0
2018-08-02,28813.0,19579.0,84.0,10794.0,294.0,1958.0,11945.0,1842.0,301.0,47485.0,14.0,5851.0,17936.0,13049.0,1998.0,65957.0,1999.0,8522.0,1815.0,1489.0,5571.0,9148.0,997,7438,2553,10356,3473,406.68,38.120000000000005,3.144000000000001,29.727999999999998,33.396,1.42,0.0,8.391999999999998,36.0
2018-08-03,31802.0,19469.0,105.0,12824.0,343.0,1840.0,12021.0,2170.0,266.0,46283.0,21.0,6647.0,22722.0,13341.0,2068.0,79274.0,1998.0,9399.0,2144.0,3132.0,6152.0,9724.0,1089,7226,2191,10760,3619,406.68,37.948,3.741333333333334,29.49733333333333,32.72266666666666,1.6520000000000001,0.0,8.450666666666669,38.0
2018-08-04,32114.0,18308.0,98.0,12561.0,329.0,2075.0,11993.0,2038.0,217.0,42078.0,,5495.0,15384.0,13629.0,1595.0,56326.0,1452.0,8045.0,1891.0,2219.0,6518.0,9833.0,654,5804,2033,6295,2914,406.68,34.972,3.892666666666667,27.828666666666667,30.99733333333333,1.796,0.0,7.143333333333333,22.0
2018-08-05,32203.0,18298.0,98.0,11755.0,259.0,1749.0,9032.0,1479.0,189.0,41643.0,449.0,4872.0,11956.0,12320.0,1667.0,59943.0,1778.0,7466.0,1236.0,1851.0,4804.0,9144.0,657,6136,2197,6603,2961,406.68,34.367999999999995,4.096,26.99600000000001,30.012000000000004,1.9120000000000004,0.68,7.372000000000002,21.0
2018-08-06,27118.0,19348.0,70.0,9461.0,238.0,2128.0,9659.0,1261.0,442.0,37362.0,5500.0,4907.0,16040.0,12244.0,1562.0,60590.0,2181.0,6444.0,1489.0,2295.0,5462.0,8414.0,887,7803,2334,9633,3087,406.68,35.168000000000006,3.739999999999999,27.076000000000008,30.140000000000004,1.4040000000000001,9.48,8.091999999999999,26.0
2018-08-07,28291.0,18597.0,126.0,9748.0,294.0,1827.0,9621.0,2014.0,329.0,35250.0,28.0,5570.0,16447.0,13267.0,2147.0,60082.0,1233.0,6558.0,1745.0,2875.0,6154.0,9583.0,868,7936,2227,9286,2885,406.68,35.76,3.2800000000000007,26.884,30.544,1.436,0.0,8.876,18.0
2018-08-08,28835.0,18983.0,105.0,10536.0,245.0,1910.0,10721.0,2053.0,217.0,38331.0,21.0,5286.0,17756.0,13411.0,1561.0,62640.0,1745.0,5603.0,1564.0,2000.0,4587.0,9216.0,911,7698,2115,8994,2986,406.68,35.924,3.86,27.076,30.84,1.6480000000000001,0.0,8.848,21.0
2018-08-09,27389.0,20699.0,154.0,9999.0,245.0,1784.0,10129.0,2261.0,287.0,31762.0,3866.0,4935.0,18560.0,13337.0,1817.0,75699.0,2142.0,5860.0,2254.0,2221.0,5680.0,9653.0,893,7876,2201,9674,3226,406.68,32.668,3.6120000000000005,26.836,28.903999999999996,1.2919999999999998,5.34,5.831999999999998,21.0
2018-08-10,32684.0,19467.0,126.0,12117.0,301.0,1870.0,10796.0,3029.0,364.0,38985.0,42.0,6180.0,30310.0,17245.0,2836.0,75009.0,1925.0,9218.0,2326.0,2363.0,8051.0,10348.0,816,7516,1975,9675,2697,406.68,36.264,3.72,25.855999999999998,30.563999999999997,1.6320000000000001,0.0,10.408000000000001,16.0
2018-08-11,34043.0,18836.0,98.0,13421.0,364.0,1908.0,11712.0,2875.0,252.0,42263.0,105.0,5362.0,22351.0,17973.0,1923.0,70998.0,2182.0,8596.0,2217.0,2402.0,6740.0,10199.0,620,6278,1752,6135,2542,406.68,35.687999999999995,3.472,26.112000000000002,30.511999999999997,1.6999999999999997,0.78,9.575999999999999,12.0
2018-08-12,35710.0,19214.0,133.0,11973.0,259.0,1487.0,9557.0,1676.0,294.0,41357.0,1650.0,5206.0,18526.0,13009.0,1962.0,65193.0,1925.0,7685.0,2400.0,2073.0,6917.0,9909.0,628,6494,1946,5750,2847,406.68,35.135999999999996,3.6999999999999993,26.684,30.267999999999997,1.5599999999999996,1.5,8.451999999999998,15.0
2018-08-13,26798.0,19121.0,119.0,10348.0,189.0,1853.0,9558.0,1718.0,350.0,32522.0,469.0,4949.0,20786.0,32861.0,2291.0,75773.0,2507.0,6517.0,1597.0,2694.0,6921.0,10418.0,877,8266,2296,9917,3181,406.68,35.316,3.3740000000000006,26.221999999999994,30.345999999999993,1.3119999999999998,2.42,9.094,26.0
2018-08-14,31318.0,20356.0,56.0,11595.0,308.0,1862.0,12211.0,2534.0,308.0,41207.0,7.0,5555.0,22170.0,14804.0,1964.0,76106.0,1782.0,5824.0,2070.0,2254.0,6556.0,8960.0,844,7929,1991,9946,2938,406.68,36.708,3.556000000000001,27.483999999999995,31.263999999999996,1.3,0.0,9.224,23.0
2018-08-15,32192.0,18065.0,112.0,11699.0,336.0,1641.0,10151.0,2095.0,133.0,38547.0,1841.0,5338.0,13598.0,12136.0,2688.0,56876.0,2179.0,5750.0,1854.0,2000.0,6117.0,8376.0,630,6863,1845,6449,2724,406.68,38.066,5.435999999999999,26.950000000000003,31.237999999999996,1.6760000000000002,3.42,11.116,15.5
2018-08-16,25953.0,18019.0,154.0,10807.0,301.0,1939.0,11181.0,1943.0,301.0,35073.0,14.0,4920.0,18961.0,13378.0,2692.0,69063.0,1487.0,6374.0,1379.0,2220.0,6481.0,9619.0,961,8478,2416,10228,3554,406.68,34.46399999999999,5.124,24.45200000000001,29.467999999999993,2.6279999999999997,0.0,10.012000000000002,8.0
2018-08-17,33694.0,20372.0,91.0,11595.0,210.0,1994.0,10419.0,2894.0,343.0,32640.0,35.0,5037.0,16334.0,13811.0,2690.0,74713.0,2363.0,5351.0,2001.0,2548.0,7576.0,9654.0,938,7630,2332,10799,2993,406.68,32.92,4.680000000000001,21.855999999999998,26.76,2.6359999999999992,0.0,11.064,14.0
2018-08-18,35814.0,19434.0,126.0,12671.0,182.0,1967.0,12661.0,2705.0,273.0,35187.0,91.0,5392.0,18013.0,15309.0,2581.0,64096.0,1998.0,4620.0,1453.0,2036.0,6481.0,9358.0,670,6420,2191,6993,3168,406.68,31.452,3.6720000000000006,21.62,26.156000000000002,1.7319999999999995,0.0,9.832,17.0
2018-08-19,32507.0,17853.0,112.0,11315.0,322.0,1523.0,10291.0,1613.0,203.0,34126.0,7.0,4519.0,10350.0,14068.0,2399.0,60671.0,2401.0,4514.0,1269.0,1782.0,5752.0,8993.0,669,6577,2226,6499,3547,406.68,33.16,3.0639999999999996,23.000000000000004,27.468000000000004,1.3119999999999998,0.0,10.160000000000002,20.0
2018-08-20,26736.0,18749.0,140.0,9430.0,280.0,1896.0,11538.0,1473.0,308.0,28142.0,533.0,5423.0,12028.0,13705.0,2360.0,75916.0,1851.0,4037.0,1014.0,1927.0,6371.0,10090.0,915,8508,2829,11154,3682,406.68,32.772,4.984000000000001,24.620000000000005,28.564000000000007,2.0639999999999996,0.0,8.151999999999997,29.0
2018-08-21,28980.0,20155.0,119.0,9895.0,301.0,1975.0,8859.0,2196.0,308.0,27501.0,1198.0,4684.0,12249.0,12351.0,1853.0,64393.0,2178.0,3088.0,1236.0,2218.0,6045.0,9068.0,1049,8174,3066,10914,2804,406.68,31.059999999999995,5.248000000000001,22.896,26.291999999999994,2.1939999999999995,5.62,8.164000000000001,21.0
2018-08-22,29292.0,19378.0,77.0,9778.0,217.0,1917.0,9809.0,2256.0,329.0,33137.0,462.0,5793.0,14142.0,12718.0,2362.0,68220.0,1961.0,3127.0,1668.0,2549.0,6551.0,9619.0,951,8092,3241,12722,3053,406.68,36.736000000000004,3.8440000000000003,23.191999999999997,30.224000000000004,1.7080000000000004,0.0,13.543999999999999,19.0
2018-08-23,35825.0,22930.0,91.0,10916.0,350.0,1970.0,8051.0,2155.0,350.0,26786.0,4547.0,4942.0,11847.0,9509.0,1815.0,55488.0,1159.0,3088.0,1271.0,2185.0,4075.0,6482.0,905,7729,2270,9617,3182,406.68,31.688,4.380000000000001,25.52,29.092,2.5040000000000004,2.42,6.167999999999999,12.0
2018-08-24,35709.0,20559.0,133.0,10789.0,280.0,1593.0,6897.0,2374.0,266.0,24780.0,2843.0,3976.0,15239.0,13637.0,1850.0,64571.0,1925.0,2214.0,1235.0,2075.0,4549.0,7174.0,816,7706,3111,9744,3482,406.68,26.72,4.127999999999999,22.956,24.103999999999996,2.1440000000000006,8.74,3.764000000000001,7.0
